车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
奥迪Q3 2021款 40 TFSI 时尚动感型,5,2021-03,厦门,18.80,32.87,自动,国VI,2L,2023-11-26,2025-03,2024-03,0,186,L4,紧凑型SUV,95,前置前驱,奥迪
飞驰 2020款 6.0T W12 标准版,1.5,2021-01,厦门,286.00,332.81,自动,国VI,6L,2023-11-26,2025-01,2024-01,0,635,W12,大型车,98,前置四驱,宾利
Macan 2022款 Macan 2.0T,2.9,2022-06,厦门,50.80,60.14,自动,国VI,2L,2023-11-22,2024-06,2024-06,0,265,L4,中型SUV,95,前置四驱,保时捷
森林人 2013款 2.5i 自动豪华版,10.5,2013-09,厦门,7.58,30.37,自动,国IV(国V),2.5L,2023-10-23,2024-09,2024-09,1,171,H4,紧凑型SUV,92,前置四驱,斯巴鲁
凯迪拉克CT5 2021款 改款 28T 豪华型,3,2021-07,厦门,19.80,32.53,自动,国VI,2L,2023-08-17,2025-07,2024-07,0,237,L4,中型车,95,前置后驱,凯迪拉克
Cayenne 2019款 Cayenne 3.0T,3.8,2019-05,厦门,68.80,99.10,自动,国VI,3L,2023-12-03,2025-05,2024-05,0,340,V6,中大型SUV,95,前置四驱,保时捷
速腾 2021款 280TSI DSG 30周年纪念版,2.9,2022-01,厦门,11.28,16.86,自动,国VI,1.4L,2023-12-06,2024-01,2024-01,1,150,L4,紧凑型车,95,前置前驱,大众
奥迪Q5L 2021款 40 TFSI 豪华动感型,4.8,2021-06,厦门,28.88,45.13,自动,国VI,2L,2023-11-16,2025-6,2024-6,0,190,L4,中型SUV,95,前置四驱,奥迪
MINI 2021款 1.5T COOPER 艺术家,3,2021-01,厦门,17.38,26.90,自动,国VI,1.5L,2023-12-02,2025-01,2024-01,3,136,L3,小型车,95,前置前驱,MINI
沃尔沃S90 2018款 T5 智远版,10,2018-01,厦门,17.98,48.72,自动,国V,2L,2023-10-13,2024-01,2024-01,0,254,L4,中大型车,95,前置前驱,沃尔沃
奥迪S4 2020款 S4 3.0TFSI,6.6,2021-07,厦门,34.85,50.89,自动,国VI,3L,2023-11-22,2023-07,2023-07,2,354,V6,中型车,95,前置四驱,奥迪
奥迪A6L 2016款 50 TFSI quattro 豪华型,12,2016-06,厦门,20.50,71.88,自动,国V,3L,2023-11-30,2024-06,2024-06,0,333,V6,中大型车,95,前置四驱,奥迪
宝马4系 2022款 425i M运动套装,3.6,2021-03,厦门,32.30,40.59,自动,国VI,2L,2023-12-03,2025-3,2024-3,0,184,L4,中型车,95,前置后驱,宝马
奥迪Q5L 2022款 40T RS套件燃速型,5,2022-01,厦门,29.50,45.87,自动,国VI,2L,2023-11-27,2024-01,2024-01,0,190,L4,中型SUV,95,前置四驱,奥迪
保时捷911 2019款 Carrera S 3.0T,2.7,2021-12,厦门,123.00,158.48,自动,国VI,3L,2023-12-04,2023-12,2023-12,1,450,H6,跑车,95,后置后驱,保时捷
Panamera 2021款 Panamera 行政加长版 2.9T,6.5,2021-09,厦门,92.80,123.53,自动,国VI,2.9L,2023-12-01,2025-09,2024-09,0,330,V6,大型车,95,前置后驱,保时捷
奥迪A3 2014款 Limousine 35 TFSI 自动舒适型,7,2017-09,泉州,8.68,27.66,自动,国IV(国V),1.4L,2023-12-06,2024-09,2024-09,0,150,L4,紧凑型车,95,前置前驱,奥迪
奥迪A6L 2019款 40 TFSI 豪华动感型,5,2019-11,厦门,26.80,44.48,自动,国VI,2L,2023-12-01,2025-11,2024-11,2,190,L4,中大型车,95,前置前驱,奥迪
森林人 2014款 2.0i 自动豪华版,9,2015-01,厦门,7.68,27.66,自动,国IV(国V),2L,2023-11-28,2024-01,2024-01,0,150,H4,紧凑型SUV,92,前置四驱,斯巴鲁
奥迪Q7 2020款 45 TFSI quattro 致享专享版,8.7,2020-08,厦门,43.50,75.96,自动,国VI,2L,2023-10-13,2024-08,2024-08,0,245,L4,中大型SUV,95,前置四驱,奥迪
Panamera 2021款 Panamera 行政加长版 2.9T,2,2021-11,厦门,108.80,123.53,自动,国VI,2.9L,2023-11-05,2023-11,2023-11,1,330,V6,大型车,95,前置后驱,保时捷
Panamera 2022款 Panamera 4 Sport Turismo 2.9T,3.3,2022-01,厦门,118.80,126.78,自动,国VI,2.9L,2023-11-16,2024-01,2024-01,1,330,V6,大型车,95,前置四驱,保时捷
揽胜 2020款 3.0 L6 传世加长版,2.62,2019-11,厦门,108.00,170.74,自动,国VI,3L,2023-11-21,2024-11,2023-11,2,400,L6,中大型SUV,95,前置四驱,路虎
奥迪A6L 2023款 40 TFSI 豪华动感型,1.4,2023-04,厦门,34.88,46.45,自动,国VI,2L,2023-11-26,2025-04,2024-04,0,190,L4,中大型车,95,前置前驱,奥迪
宝马5系 2022款 530Li 尊享型 M运动套装,3.9,2021-09,厦门,39.00,54.70,自动,国VI,2L,2023-11-06,2025-09,2024-09,0,252,L4,中大型车,95,前置后驱,宝马
宝马7系 2021款 730Li M运动套装,1.5,2022-04,厦门,60.30,89.88,自动,国VI,2L,2023-11-27,2024-04,2024-04,0,265,L4,大型车,95,前置后驱,宝马
宝马3系 2022款 325i M运动套装,1,2022-01,厦门,26.60,33.90,自动,国VI,2L,2023-11-21,2024-01,2024-01,1,184,L4,中型车,95,前置后驱,宝马
MG5 2021款 180DVVT 手动青春豪华版,2.76,2021-01,厦门,5.21,7.91,手动,国VI,1.5L,2023-11-01,2025-1,2023-1,1,120,L4,紧凑型车,92,前置前驱,名爵
领克06 2021款 1.5T Shero粉色特别版,2.37,2022-02,厦门,9.30,15.17,自动,国VI,1.5L,2023-11-20,2024-2,2024-12,0,177,L3,小型SUV,92,前置前驱,领克
奥迪Q2L 2018款 35 TFSI 上市专享版 国VI,3,2020-03,厦门,11.98,23.75,自动,国VI,1.4L,2023-12-03,2025-03,2024-03,0,150,L4,小型SUV,95,前置前驱,奥迪
奥迪A4L 2022款 40 TFSI 时尚致雅型,2.9,2022-01,厦门,23.58,34.93,自动,国VI,2L,2023-10-20,2024-01,2024-01,0,190,L4,中型车,95,前置前驱,奥迪
奥迪A3 2016款 Limousine 35 TFSI 进取型,8,2017-09,厦门,7.50,20.72,自动,国IV(国V),1.4L,2023-11-22,2023-09,2023-09,0,150,L4,紧凑型车,95,前置前驱,奥迪
古思特 2021款 6.7T 长轴距版,1,2021-03,深圳,465.00,593.75,自动,国VI,6.7L,2023-12-06,2025-03,2024-03,2,571,V12,大型车,95,前置四驱,劳斯莱斯
逸动 2020款 PLUS 蓝鲸NE 1.4T GDI DCT旗舰型,2.05,2021-01,厦门,6.10,11.28,自动,国VI,1.4L,2023-12-03,2024-1,2024-1,0,158,L4,紧凑型车,92,前置前驱,长安
凯迪拉克CT6 2021款 28T 豪华运动型,3.2,2021-01,厦门,24.80,47.19,自动,国VI,2L,2023-12-08,2025-01,2024-01,0,237,L4,中大型车,95,前置后驱,凯迪拉克
迈腾 2020款 380TSI DSG 豪华型,3.5,2021-02,厦门,18.18,27.13,自动,国VI,2L,2023-09-19,2025-02,2024-02,0,220,L4,中型车,95,前置前驱,大众
宝马3系 2020款 325i M运动套装,2.7,2020-04,厦门,23.70,34.07,自动,国VI,2L,2023-11-25,2024-04,2024-04,1,184,L4,中型车,95,前置后驱,宝马
古思特 2018款 6.6T 长轴距版,2,2019-03,厦门,348.00,553.59,自动,国V,6.6L,2023-09-12,2025-03,2024-03,1,571,V12,大型车,95,前置后驱,劳斯莱斯
Panamera 2022款 Panamera 行政加长版 2.9T,3.9,2022-02,厦门,109.98,123.53,自动,国VI,2.9L,2023-08-07,2024-02,2024-02,1,330,V6,大型车,95,前置后驱,保时捷
雷凌 2021款 185T CVT运动版,2.45,2021-01,厦门,9.20,14.74,自动,国VI,1.2L,2023-10-07,2025-1,2024-1,0,116,L4,紧凑型车,92,前置前驱,丰田
宝马7系 2019款 730Li 豪华套装,3,2020-01,厦门,54.79,89.88,自动,国VI,2L,2023-10-05,2024-01,2024-01,1,265,L4,大型车,95,前置后驱,宝马
保时捷718 2020款 Boxster 2.0T,2.2,2021-01,合肥,51.80,61.33,自动,国VI,2L,2023-11-15,2025-01,2024-01,1,250,H4,跑车,95,中置后驱,保时捷
宝马7系 2021款 740Li 领先型 M运动套装,4.6,2022-01,厦门,67.80,101.82,自动,国VI,3L,2023-11-23,2024-01,2024-01,1,340,L6,大型车,95,前置后驱,宝马
宝马7系 2019款 740Li 尊享型 M运动套装,2.1,2021-04,厦门,70.80,115.93,自动,国VI,3L,2023-11-11,2025-04,2024-04,1,340,L6,大型车,95,前置后驱,宝马
Cayenne 2019款 Cayenne 3.0T,2,2021-04,厦门,85.80,99.10,自动,国VI,3L,2023-11-01,2025-04,2024-04,1,340,V6,中大型SUV,95,前置四驱,保时捷
奥迪A4L 2020款 40 TFSI 时尚致雅型,0.48,2021-06,厦门,21.80,34.60,自动,国VI,2L,2023-12-04,2025-06,2024-06,0,190,L4,中型车,95,前置前驱,奥迪
沃尔沃XC60 2020款 T5 四驱智逸豪华版,9,2020-05,厦门,18.80,42.43,自动,国VI,2L,2023-12-04,2024-5,2024-5,0,254,L4,中型SUV,95,前置四驱,沃尔沃
宝马5系 2018款 改款 530Li 尊享型 M运动套装,9.88,2018-09,厦门,27.80,56.43,自动,国V,2L,2023-11-13,2024-9,2023-12,3,252,L4,中大型车,95,前置后驱,宝马
凯迪拉克XT5 2021款 28T 四驱铂金运动版,2,2021-04,厦门,27.50,50.98,自动,国VI,2L,2023-12-01,2025-04,2024-04,0,237,L4,中型SUV,95,前置四驱,凯迪拉克
雷凌 2022款 双擎 1.8H E-CVT运动版,3.03,2022-01,厦门,9.60,16.15,自动,国VI,1.8L,2023-12-07,2024-1,2024-1,0,98,L4,紧凑型车,92,前置前驱,丰田
沃尔沃S60 2020款 T4 智逸豪华版,9,2020-11,厦门,15.60,32.88,自动,国VI,2L,2023-11-22,2024-11,2023-11,0,190,L4,中型车,95,前置前驱,沃尔沃
高尔夫 2021款 280TSI DSG R-Line,3.54,2021-09,厦门,13.08,18.00,自动,国VI,1.4L,2023-11-26,2023-9,2023-8,0,150,L4,紧凑型车,95,前置前驱,大众
奥迪A3 2020款 Sportback 35 TFSI 风尚型 国V,5.8,2019-12,厦门,10.50,24.81,自动,国V,1.4L,2023-12-08,2023-12,2023-12,0,150,L4,紧凑型车,95,前置前驱,奥迪
缤智 2020款 1.5L CVT先锋版,2.62,2021-11,厦门,9.28,15.07,自动,国VI,1.5L,2023-11-25,2023-11,2023-8,0,131,L4,小型SUV,92,前置前驱,本田
Panamera 2017款 Panamera Turbo 行政加长版 4.0T,4.8,2017-11,厦门,138.00,230.34,自动,欧V,4L,2023-11-26,2023-11,2023-11,2,550,V8,大型车,95,前置四驱,保时捷
宝马5系 2021款 改款 530Li 尊享型 M运动套装,4.9,2021-06,厦门,39.80,54.48,自动,国VI,2L,2023-11-04,2025-06,2024-06,1,252,L4,中大型车,95,前置后驱,宝马
Macan 2020款 Macan 2.0T,2.7,2020-07,厦门,40.90,59.16,自动,国VI,2L,2023-11-20,2024-07,2024-07,1,252,L4,中型SUV,95,前置四驱,保时捷
揽境 2022款 380TSI 四驱豪华佳境版Pro 6座,2.3,2022-01,厦门,25.38,36.57,自动,国VI,2L,2023-11-17,2024-01,2024-01,0,220,L4,中大型SUV,95,前置四驱,大众
Polestar 2 2020款 首发版,2.39,2022-01,厦门,14.98,45.37,自动,纯电动,450km,2023-11-26,2024-1,2023-1,0,408,,紧凑型车,双电机四驱,"
            ",Polestar极星
沃尔沃XC60 2021款 T5 四驱智逸豪华版,4,2020-12,厦门,23.80,42.43,自动,国VI,2L,2023-10-20,2024-12,2023-12,0,250,L4,中型SUV,95,前置四驱,沃尔沃
宝马5系 2021款 530Li 尊享型 M运动套装,2.3,2021-10,厦门,38.80,55.02,自动,国VI,2L,2023-10-12,2023-10,2023-10,0,252,L4,中大型车,95,前置后驱,宝马
君威 2022款 552T 智享型,3,2022-01,厦门,12.50,21.36,自动,国VI,1.5L,2023-09-15,2024-01,2024-01,0,169,L4,中型车,92,前置前驱,别克
航海家 2021款 2.0T 四驱尊享版,2,2022-06,厦门,24.50,37.86,自动,国VI,2L,2023-12-01,2024-06,2024-06,0,245,L4,中型SUV,92,前置四驱,林肯
奥迪A8 2016款 A8L 45 TFSI quattro豪华型,5,2017-01,厦门,38.80,110.94,自动,国V,3L,2023-11-30,2024-01,2024-01,0,290,V6,大型车,95,前置四驱,奥迪
Panamera 2023款 Panamera 2.9T,1.4,2023-06,厦门,103.80,108.33,自动,国VI,2.9L,2023-12-07,2025-06,2024-06,1,330,V6,大型车,95,前置后驱,保时捷
Panamera 2019款 Panamera 2.9T,9,2021-01,厦门,78.80,105.62,自动,国VI,2.9L,2023-12-07,2025-01,2024-01,0,330,V6,大型车,95,前置后驱,保时捷
奥迪Q8 2021款 55 TFSI 豪华动感型,4.6,2021-06,厦门,61.80,93.22,自动,国VI,3L,2023-11-29,2025-06,2024-06,1,340,V6,中大型SUV,95,前置四驱,奥迪
路虎卫士 2022款 110 P400 暗黑特别版,2.7,2022-03,厦门,84.80,97.48,自动,国VI,3L,2023-12-02,2024-03,2024-03,1,400,L6,中大型SUV,95,前置四驱,路虎
沃尔沃XC90 2021款 B6 智逸豪华版 7座,7,2022-01,厦门,37.80,75.54,自动,国VI,2L,2023-11-05,2024-01,2024-01,0,299,L4,中大型SUV,95,前置四驱,沃尔沃
迈凯伦GT 2019款 4.0T 标准型,1.8,2021-03,广州,169.00,226.65,自动,国VI,4L,2023-10-11,2025-03,2024-03,3,620,V8,跑车,95,中置后驱,迈凯伦
奥迪Q5 2013款 40 TFSI 舒适型,15.5,2014-08,厦门,10.98,52.31,自动,国IV(国V),2L,2023-10-30,2024-08,2024-08,0,211,L4,中型SUV,95,前置四驱,奥迪
宝马X1 2021款 xDrive25Li 尊享型,2.79,2021-12,厦门,20.88,36.88,自动,国VI,2L,2023-11-30,2024-12,2024-12,0,192,L4,紧凑型SUV,95,前置四驱,宝马
昂科威 2021款 昂科威Plus 652T 五座豪华型,2.89,2021-11,厦门,15.38,27.45,自动,国VI,2L,2023-11-30,2023-11,2024-11,0,237,L4,中型SUV,95,前置前驱,别克
欧陆 2014款 4.0T GT V8 S 标准版,3.3,2014-10,厦门,98.60,351.48,自动,欧V,4L,2023-11-22,2023-10,2023-10,1,529,V8,跑车,95,前置四驱,宾利
威兰达 2020款 2.0L CVT两驱豪华版,2.35,2021-01,厦门,14.88,21.47,自动,国VI,2L,2023-09-27,2024-1,2024-1,0,171,L4,紧凑型SUV,92,前置前驱,丰田
宝马X5(进口) 2021款 xDrive30i M运动套装,3.7,2021-12,厦门,49.80,75.97,自动,国VI,2L,2023-11-29,2023-12,2023-12,0,265,L4,中大型SUV,95,前置四驱,宝马
汉 2021款 EV 标准续航版豪华型,2.23,2022-11,厦门,16.40,23.86,自动,纯电动,506km,2023-12-05,2023-11,2024-11,0,222,,中大型车,前置前驱,"
            ",比亚迪
揽胜 2020款 3.0 L6 传世版,4,2020-11,厦门,107.80,147.95,自动,国VI,3L,2023-11-25,2024-11,2023-11,0,360,L6,中大型SUV,95,前置四驱,路虎
保时捷911 2012款 Carrera 3.4L,3.3,2013-09,厦门,58.80,140.57,自动,欧V,3.4L,2023-12-05,2024-09,2024-09,1,350,H6,跑车,95,后置后驱,保时捷
坦克300 2021款 越野版 2.0T 征服者,9,2021-03,厦门,17.68,23.21,自动,国VI,2L,2023-11-29,2025-03,2024-03,0,227,L4,紧凑型SUV,92,前置四驱,坦克
皓影 2021款 240TURBO CVT两驱智享版,3.2,2022-01,厦门,15.60,21.69,自动,国VI,1.5L,2023-12-05,2024-01,2024-01,1,193,L4,紧凑型SUV,92,前置前驱,本田
宝马X1 2022款 sDrive25Li 领先型,2.8,2022-11,厦门,21.60,33.63,自动,国VI,2L,2023-12-08,2023-12,2023-3,0,192,L4,紧凑型SUV,95,前置前驱,宝马
揽胜运动版 2021款 3.0 L6 耀黑版,4.4,2021-01,厦门,70.60,109.42,自动,国VI,3L,2023-11-23,2025-01,2024-01,1,360,L6,中大型SUV,95,前置四驱,路虎
威飒 2022款 双擎 2.5L CVT四驱至尊版,1.46,2022-05,厦门,21.68,32.98,自动,国VI,2.5L,2023-11-14,2024-5,2024-5,0,178,L4,中型SUV,92,前置四驱,丰田
宝马5系(进口) 2022款 540i 风尚版 M运动套装,3.3,2021-11,厦门,45.60,65.01,自动,国VI,3L,2023-11-23,2023-11,2023-11,0,340,L6,中大型车,95,前置后驱,宝马
小鹏P7 2020款 670E,3.49,2021-09,厦门,19.18,34.18,自动,纯电动,670km,2023-11-10,2023-9,2023-9,1,267,,中型车,后置后驱,"
            ",小鹏
奥迪S4 2018款 S4 3.0TFSI,3,2020-05,厦门,33.50,49.91,自动,国V,3L,2023-11-07,2024-05,2024-05,1,354,V6,中型车,95,前置四驱,奥迪
阿斯顿・马丁DBX 2020款 4.0T V8 1913首发限量版,1.6,2021-03,厦门,172.00,230.99,自动,国VI,4L,2023-12-08,2025-03,2024-03,2,550,V8,中大型SUV,95,前置四驱,阿斯顿・马丁
奥迪A7 2020款 45 TFSI 臻选型,5.2,2020-05,厦门,43.98,66.52,自动,国VI,2L,2023-11-18,2024-05,2024-05,0,245,L4,中大型车,95,前置前驱,奥迪
揽胜 2020款 3.0 L6 尊崇创世加长版,3.5,2021-04,厦门,139.80,209.82,自动,国VI,3L,2023-11-05,2025-04,2024-04,2,400,L6,中大型SUV,95,前置四驱,路虎
帕萨特 2022款 330TSI 星空豪华版,2.3,2021-11,厦门,16.98,24.41,自动,国VI,2L,2023-11-23,2023-11,2023-11,0,186,L4,中型车,95,前置前驱,大众
奥迪A7 2016款 50 TFSI quattro 舒适型,9,2016-01,厦门,25.88,88.79,自动,国V,3L,2023-10-10,2024-01,2024-01,3,333,V6,中大型车,95,前置四驱,奥迪
沃尔沃XC40 2022款 T4 四驱智行时尚版,4,2021-06,厦门,17.30,31.13,自动,国VI,2L,2023-12-05,2025-06,2024-06,0,190,L4,紧凑型SUV,95,前置四驱,沃尔沃
Panamera 2022款 Panamera 4 行政加长版 2.9T,1,2022-01,厦门,127.90,130.91,自动,国VI,2.9L,2023-11-13,2024-01,2024-01,1,330,V6,大型车,95,前置四驱,保时捷
奥迪A3 2024款 A3L Limousine 35 TFSI 时尚运动型,0.9,2023-07,厦门,16.58,25.04,自动,国VI,1.4L,2023-12-08,2025-07,2024-07,0,150,L4,紧凑型车,95,前置前驱,奥迪
宝马X7 2020款 xDrive40i 尊享型豪华套装,3.5,2020-10,厦门,73.50,118.10,自动,国VI,3L,2023-11-26,2024-10,2024-10,0,340,L6,大型SUV,95,前置四驱,宝马
宝马X3 2022款 改款二 xDrive30i 领先型 M曜夜套装,1.9,2022-05,厦门,34.90,48.18,自动,国VI,2L,2023-11-08,2024-05,2024-05,0,252,L4,中型SUV,95,前置四驱,宝马
法拉利F8 2020款 Spider 3.9T V8,0.5,2021-05,厦门,389.00,378.61,自动,国VI,3.9L,2023-12-05,2025-05,2024-05,0,720,V8,跑车,98,中置后驱,法拉利
宝马5系 2021款 530Li 尊享型 M运动套装,3.6,2021-01,厦门,39.50,55.02,自动,国VI,2L,2023-11-10,2025-01,2024-01,0,252,L4,中大型车,95,前置后驱,宝马
宝马3系 2021款 320Li M运动套装,2,2021-03,厦门,23.98,34.62,自动,国VI,2L,2023-12-08,2025-03,2024-03,0,156,L4,中型车,95,前置后驱,宝马
坦克300 2023款 越野版 2.0T 征服者,2.09,2022-10,厦门,20.93,23.42,自动,国VI,2L,2023-12-06,2024-10,2024-10,1,227,L4,紧凑型SUV,92,前置四驱,坦克
宝马5系 2021款 530Li 尊享型 M运动套装,3.5,2021-10,厦门,38.80,55.02,自动,国VI,2L,2023-11-07,2025-10,2024-10,0,252,L4,中大型车,95,前置后驱,宝马
沃尔沃XC90 2020款 改款 T6 智雅豪华版 7座,4.1,2020-08,厦门,39.98,84.11,自动,国VI,2L,2023-11-22,2024-08,2024-08,1,310,L4,中大型SUV,95,前置四驱,沃尔沃
沃尔沃S60 2015款 S60L T5 智驭版,15.5,2014-08,厦门,6.38,37.00,自动,国IV(国V),2L,2023-12-02,2024-08,2024-08,1,214,L5,中型车,95,前置前驱,沃尔沃
保时捷718 2020款 Cayman 2.0T,2.8,2021-07,厦门,48.80,59.16,自动,国VI,2L,2023-12-04,2025-07,2024-07,0,250,H4,跑车,95,中置后驱,保时捷
威然 2020款 330TSI 豪华版,3.4,2021-04,厦门,21.68,34.39,自动,国VI,2L,2023-09-10,2025-04,2024-04,1,186,L4,,95,前置前驱,大众
揽胜运动版 2022款 3.0 L6 耀黑版,2,2022-11,厦门,81.98,109.42,自动,国VI,3L,2023-11-30,2024-11,2023-11,0,360,L6,中大型SUV,95,前置四驱,路虎
宝马5系 2020款 530Li 尊享型 M运动套装,5.61,2019-11,厦门,34.00,55.02,自动,国VI,2L,2023-11-21,2024-11,2023-11,1,252,L4,中大型车,95,前置后驱,宝马
坦克500 2022款 3.0T 黑武士限定版 5座,3.9,2022-07,厦门,29.50,39.62,自动,国VI,3L,2023-10-28,2024-07,2024-07,0,360,V6,中大型SUV,95,前置四驱,坦克
奥迪A4L 2022款 40 TFSI 时尚动感型,2.6,2023-01,厦门,23.98,34.93,自动,国VI,2L,2023-11-04,2025-1,2024-1,0,190,L4,中型车,95,前置前驱,奥迪
Panamera 2023款 Panamera 4 Sport Turismo 2.9T,0.58,2023-04,厦门,126.80,129.50,自动,国VI,2.9L,2023-11-21,2025-04,2024-04,1,330,V6,大型车,95,前置四驱,保时捷
沃尔沃S90 2018款 T4 智远版,4.66,2018-05,厦门,18.78,44.16,自动,国V,2L,2023-11-23,2024-5,2023-8,0,190,L4,中大型车,95,前置前驱,沃尔沃
沃尔沃V60 2021款 B5 智远豪华版,1,2021-10,厦门,24.77,37.97,自动,国VI,2L,2023-10-31,2023-10,2023-10,1,250,L4,中型车,95,前置前驱,沃尔沃
奥迪Q5 2016款 40 TFSI 舒适型,14,2017-01,厦门,14.80,51.99,自动,国V,2L,2023-11-07,2024-01,2024-01,1,224,L4,中型SUV,95,前置四驱,奥迪
雷克萨斯ES 2021款 300h 卓越版,3.05,2022-05,厦门,33.28,41.13,自动,国VI,2.5L,2023-12-07,2024-5,2024-5,0,178,L4,中大型车,92,前置前驱,雷克萨斯
YARiS L 致享 2022款 1.5L CVT豪华PLUS版,2,2022-10,厦门,7.38,10.18,自动,国VI,1.5L,2023-11-15,2024-10,2023-10,0,112,L4,小型车,92,前置前驱,丰田
沃尔沃XC60 2018款 T5 四驱智雅运动版,4.2,2018-03,厦门,19.98,52.09,自动,国V,2L,2023-12-05,2024-03,2024-03,0,254,L4,中型SUV,95,前置四驱,沃尔沃
奥迪R8 2014款 4.2 FSI quattro,2,2014-09,厦门,54.80,197.88,自动,国IV(国V),4.2L,2023-08-31,2023-09,2023-09,5,430,V8,跑车,95,中置四驱,奥迪
沃尔沃XC90 2020款 T6 智逸运动版 7座,3,2020-01,厦门,39.58,75.00,自动,国VI,2L,2023-12-02,2024-01,2024-01,1,320,L4,中大型SUV,95,前置四驱,沃尔沃
奥迪A4L 2016款 35 TFSI 自动运动型,11,2016-06,厦门,10.98,37.88,自动,国IV(国V),2L,2023-10-30,2024-06,2024-06,1,180,L4,中型车,95,前置前驱,奥迪
路虎卫士 2022款 110 P400 暗黑特别版,2.7,2022-03,厦门,84.80,97.48,自动,国VI,3L,2023-11-21,2024-3,2024-3,0,400,L6,中大型SUV,95,前置四驱,路虎
科鲁泽 2019款 RS 330T 自动痛快版 国VI,3.35,2019-04,厦门,5.02,13.01,自动,国VI,1.3L,2023-11-21,2025-4,2024-4,0,163,L3,紧凑型车,92,前置前驱,雪佛兰
奥迪A3 2019款 Limousine 35 TFSI 时尚型 国V,5,2019-11,厦门,11.28,23.75,自动,国V,1.4L,2023-11-16,2023-11,2023-11,0,150,L4,紧凑型车,95,前置前驱,奥迪
Panamera 2022款 Panamera 行政加长版 2.9T,1.4,2023-01,厦门,116.80,123.53,自动,国VI,2.9L,2023-11-21,2025-01,2024-01,0,330,V6,大型车,95,前置后驱,保时捷
沃尔沃V90 2021款 Cross Country B5 AWD 智尊版,1,2022-02,厦门,39.90,60.45,自动,国VI,2L,2023-09-17,2024-02,2024-02,0,250,L4,中大型车,95,前置四驱,沃尔沃
沃尔沃S90 2023款 B5 智逸豪华版,0.12,2023-04,厦门,29.58,44.17,自动,国VI,2L,2023-09-29,2025-04,2024-04,0,250,L4,中大型车,95,前置前驱,沃尔沃
奥迪S4 2018款 S4 3.0TFSI,8,2018-01,厦门,24.58,49.91,自动,国V,3L,2023-11-20,2024-01,2024-01,1,354,V6,中型车,95,前置四驱,奥迪
宝马X3 2022款 改款 xDrive25i M运动套装,1,2022-03,厦门,32.38,43.38,自动,国VI,2L,2023-11-18,2024-03,2024-03,1,184,L4,中型SUV,95,前置四驱,宝马
宝马2系 2021款 225i 四门轿跑车 M运动曜夜套装Pro,3,2022-01,厦门,20.68,33.63,自动,国VI,2L,2023-09-26,2024-01,2024-01,0,192,L4,紧凑型车,95,前置前驱,宝马
沃尔沃XC60 2019款 T5 四驱智逸版 国VI,8,2019-07,厦门,19.90,42.54,自动,国VI,2L,2023-12-04,2025-07,2024-07,0,254,L4,中型SUV,95,前置四驱,沃尔沃
奥迪A8 2019款 Plus A8L 50 TFSI quattro 豪华型,4,2020-09,厦门,54.80,105.59,自动,国VI,3L,2023-12-02,2024-09,2024-09,1,286,V6,大型车,95,前置四驱,奥迪
沃尔沃S60 2023款 B4 智远豪华版,0.4,2022-08,厦门,20.50,36.88,自动,国VI,2L,2023-10-13,2024-08,2024-08,0,197,L4,中型车,95,前置前驱,沃尔沃
飞行家 2022款 3.0T V6 四驱行政版,1.4,2022-05,厦门,55.68,75.31,自动,国VI,3L,2023-12-01,2024-05,2024-05,0,355,V6,中大型SUV,92,前置四驱,林肯
奥迪A4(进口) 2014款 40 TFSI allroad quattro plus版,9,2014-05,厦门,15.50,45.37,自动,欧V,2L,2023-05-04,2023-05,2023-05,3,224,L4,中型车,95,前置四驱,奥迪
奥迪A6L 2012款 TFSI 舒适型,6.5,2013-02,厦门,10.58,48.48,自动,国IV(国V),2L,2023-08-16,2024-02,2024-02,2,180,L4,中大型车,95,前置前驱,奥迪
辉腾 2012款 3.0L 商务型,9.2,2016-01,厦门,20.68,82.41,自动,国V,3L,2023-11-11,2024-01,2024-01,2,250,V6,大型车,95,前置四驱,大众
宝马X5(进口) 2020款 xDrive30i M运动套装,4.7,2020-11,厦门,49.80,75.97,自动,国VI,2L,2023-11-23,2024-11,2023-11,0,265,L4,中大型SUV,95,前置四驱,宝马
朗逸 2019款 280TSI DSG舒适版 国VI,2.44,2019-12,厦门,7.80,15.95,自动,国VI,1.4L,2023-12-06,2023-12,2023-12,0,150,L4,紧凑型车,95,前置前驱,大众
宝马6系GT 2021款 630i M运动大旅行家版,3,2021-01,厦门,46.99,74.78,自动,国VI,2L,2023-10-27,2025-01,2024-01,1,258,L4,中大型车,95,前置后驱,宝马
