车名,里程数,年份,城市,售价,原价,变速箱,排放标准,排量/续航,发布时间,年检到期,保险到期,过户次数,马力,气缸类型,车辆级别,燃油标号,驱动方式,品牌
森林人 2016款 2.0i 豪华导航版,10,2017-08,福州,8.90,26.03,自动,国IV(国V),2L,2023-10-06,2024-08,2024-08,0,150,H4,紧凑型SUV,92,前置四驱,斯巴鲁
奥迪A4L 2015款 35 TFSI 自动标准型,8.6,2015-10,福州,9.50,33.95,自动,国IV(国V),2L,2023-11-16,2024-10,2024-10,0,180,L4,中型车,95,前置前驱,奥迪
奥迪A3 2015款 Sportback 35 TFSI 百万纪念舒享型,11,2016-05,福州,6.80,26.03,自动,国IV(国V),1.4L,2023-11-11,2024-05,2024-05,2,150,L4,紧凑型车,95,前置前驱,奥迪
凯迪拉克CT4 2021款 28T 豪华型,3.6,2021-03,福州,14.30,27.32,自动,国VI,2L,2023-12-08,2025-3,2024-3,0,237,L4,中型车,95,前置后驱,凯迪拉克
威朗 2020款 15T 自动进取型,7.5,2021-01,福州,5.20,16.60,自动,国VI,1L,2023-10-08,2025-01,2024-01,0,125,L3,紧凑型车,92,前置前驱,别克
奥迪A6L 2023款 45 TFSI 臻选动感型,0.8,2022-12,福州,34.50,49.38,自动,国VI,2L,2023-12-06,2024-11,2023-11,0,245,L4,中大型车,95,前置前驱,奥迪
迈腾 2020款 330TSI DSG 领先型,3.5,2021-01,福州,13.80,23.87,自动,国VI,2L,2023-11-27,2025-1,2024-1,0,186,L4,中型车,95,前置前驱,大众
宝马3系 2022款 325Li M运动曜夜套装,3,2022-02,福州,28.50,38.96,自动,国VI,2L,2023-10-31,2024-02,2024-02,0,184,L4,中型车,95,前置后驱,宝马
享域 2019款 180TURBO CVT乐享版 国VI,1.8,2021-09,福州,6.88,13.33,自动,国VI,1L,2023-11-23,2023-09,2023-09,0,122,L3,紧凑型车,92,前置前驱,本田
沃尔沃S60 2020款 T4 智远豪华版,4,2020-06,福州,16.50,36.45,自动,国VI,2L,2023-06-26,2024-06,2023-06,0,190,L4,中型车,95,前置前驱,沃尔沃
逸动 2021款 PLUS 1.6L GDI CVT豪华型,2.9,2021-08,福州,4.18,9.76,自动,国VI,1.6L,2023-11-29,2025-08,2024-08,0,128,L4,紧凑型车,92,前置前驱,长安
途岳 2021款 280TSI 两驱风尚版,3.7,2021-06,福州,9.30,18.00,自动,国VI,1.4L,2023-10-23,2025-06,2024-06,0,150,L4,紧凑型SUV,95,前置前驱,大众
宝马5系 2022款 530Li 尊享型 M运动套装,3,2022-03,福州,39.90,54.70,自动,国VI,2L,2023-12-09,2024-03,2024-03,0,252,L4,中大型车,95,前置后驱,宝马
坦克300 2021款 城市版 2.0T 很有型,1.5,2022-08,福州,19.80,23.88,自动,国VI,2L,2023-11-14,2024-08,2024-08,0,227,L4,紧凑型SUV,92,前置四驱,坦克
Panamera 2014款 Panamera 3.0T,9.7,2014-09,福州,28.80,124.29,自动,欧V,3L,2023-12-07,2024-09,2024-09,2,320,V6,大型车,95,前置后驱,保时捷
奥迪A6L 2014款 TFSI 标准型,9,2015-07,福州,12.98,44.48,自动,国IV(国V),2L,2023-11-10,2024-07,2024-07,2,180,L4,中大型车,95,前置前驱,奥迪
轩逸 2020款 1.6L XL CVT悦享版,3.8,2020-05,福州,8.00,14.10,自动,国VI,1.6L,2023-11-21,2024-05,2024-05,0,139,L4,紧凑型车,92,前置前驱,日产
坦克300 2021款 城市版 2.0T 很有型,3,2021-12,福州,19.18,23.88,自动,国VI,2L,2023-12-05,2023-12,2023-12,1,227,L4,紧凑型SUV,92,前置四驱,坦克
沃尔沃XC60 2018款 T5 四驱智逸版,4.5,2018-09,福州,17.20,43.41,自动,国V,2L,2023-05-08,2024-9,2023-9,0,254,L4,中型SUV,95,前置四驱,沃尔沃
奥迪A6L 2014款 TFSI 标准型,11,2014-01,福州,10.58,44.48,自动,国IV(国V),2L,2023-11-23,2024-01,2024-01,0,180,L4,中大型车,95,前置前驱,奥迪
沃尔沃S90 2020款 T5 智逸豪华版,11,2019-04,福州,16.70,43.73,自动,国VI,2L,2023-11-07,2025-04,2024-04,1,254,L4,中大型车,95,前置前驱,沃尔沃
亚洲龙 2019款 2.0L XLE尊享版 国VI,5,2021-02,福州,16.98,24.40,自动,国VI,2L,2023-12-08,2025-02,2024-02,0,178,L4,中型车,92,前置前驱,丰田
长安UNI-T 2020款 1.5T 旗舰型,3.1,2021-01,福州,9.20,14.53,自动,国VI,1.5L,2023-08-09,2025-01,2024-01,0,180,L4,紧凑型SUV,92,前置前驱,长安
Cayenne 2019款 Cayenne Coupé 3.0T,4.3,2021-10,福州,80.38,108.33,自动,国VI,3L,2023-12-03,2025-10,2024-10,1,340,V6,中大型SUV,95,前置四驱,保时捷
宝马7系 2009款 740Li尊贵型,22,2009-11,福州,8.88,153.05,自动,欧IV,3L,2023-10-25,2023-11,2023-11,0,326,L6,大型车,95,前置后驱,宝马
宝马3系 2023款 325Li M运动曜夜套装,0.46,2022-11,福州,30.80,40.15,自动,国VI,2L,2023-11-10,2024-11,2023-11,0,184,L4,中型车,95,前置后驱,宝马
雷克萨斯CT 2020款 CT200h F SPORT 单色,2.6,2021-06,福州,14.50,30.39,自动,国VI,1.8L,2023-12-08,2025-06,2024-06,0,99,L4,紧凑型车,92,前置前驱,雷克萨斯
T-ROC探歌 2021款 改款 280TSI DSG两驱精英智联版,3,2021-10,福州,10.60,17.25,自动,国VI,1.4L,2023-09-15,2023-10,2023-10,0,150,L4,紧凑型SUV,95,前置前驱,大众
凯迪拉克XT6 2021款 28T 六座四驱风尚型,8,2021-01,福州,23.98,44.47,自动,国VI,2L,2023-11-24,2025-01,2024-01,0,237,L4,中大型SUV,95,前置四驱,凯迪拉克
Levante 2021款 3.0T 标准版,1.6,2021-10,福州,61.00,97.67,自动,国VI,3L,2023-10-08,2023-10,2023-10,0,350,V6,中大型SUV,95,前置四驱,玛莎拉蒂
宝马5系 2022款 530Li 领先型 M运动套装,2,2022-08,福州,38.80,50.36,自动,国VI,2L,2023-12-08,2024-8,2024-8,2,252,L4,中大型车,95,前置后驱,宝马
逸动 2021款 PLUS 1.6L GDI CVT精英型,3,2021-11,福州,5.80,9.22,自动,国VI,1.6L,2023-11-13,2023-11,2023-11,0,128,L4,紧凑型车,92,前置前驱,长安
奥迪A6L 2014款 TFSI 标准型,10,2016-01,福州,14.80,44.48,自动,国IV(国V),2L,2023-09-19,2024-01,2024-01,0,180,L4,中大型车,95,前置前驱,奥迪
宝马5系 2022款 530Li 领先型 M运动套装,2.5,2022-10,福州,38.80,50.36,自动,国VI,2L,2023-12-08,2024-10,2024-10,1,252,L4,中大型车,95,前置后驱,宝马
宝马X3 2021款 改款 xDrive25i M运动套装,4.42,2021-07,福州,30.80,42.31,自动,国VI,2L,2023-11-13,2025-07,2024-07,1,184,L4,中型SUV,95,前置四驱,宝马
思域 2022款 240TURBO CVT劲控版,2.2,2021-12,福州,11.38,17.25,自动,国VI,1.5L,2023-12-08,2023-12,2023-12,0,182,L4,紧凑型车,92,前置前驱,本田
宝马5系 2022款 525Li M运动套装,4,2021-12,福州,32.80,46.01,自动,国VI,2L,2023-12-08,2023-12,2023-12,2,184,L4,中大型车,95,前置后驱,宝马
凯迪拉克CT5 2020款 28T 豪华型,3.3,2021-01,福州,16.80,32.53,自动,国VI,2L,2023-12-08,2025-1,2024-1,0,241,L4,中型车,95,前置后驱,凯迪拉克
Panamera 2017款 Panamera 4 行政加长版 3.0T,9,2019-11,福州,79.80,130.91,自动,欧V,3L,2023-11-13,2023-11,2023-11,1,330,V6,大型车,95,前置四驱,保时捷
星瑞 2023款 2.0TD 豪华型,1.8,2022-08,福州,9.38,13.64,自动,国VI,2L,2023-12-06,2024-08,2024-08,0,190,L4,紧凑型车,95,前置前驱,吉利汽车
英菲尼迪QX60 2022款 2.0T 四驱卓越版,2,2022-12,福州,29.90,52.08,自动,国VI,2L,2023-11-06,2024-12,2023-12,0,252,L4,中大型SUV,95,前置四驱,英菲尼迪
奥迪Q5L 2020款 45 TFSI 尊享时尚型,9,2021-06,福州,27.80,48.33,自动,国VI,2L,2023-11-30,2024-6,2024-6,0,252,L4,中型SUV,95,前置四驱,奥迪
朗逸 2019款 朗逸启航 1.5L 自动风尚版 国VI,3.8,2021-01,福州,5.99,12.26,自动,国VI,1.5L,2023-12-03,2025-01,2024-01,0,112,L4,紧凑型车,92,前置前驱,大众
卡罗拉 2021款 1.2T S-CVT 先锋版,2.5,2021-04,福州,7.98,13.00,自动,国VI,1.2L,2023-12-05,2025-04,2024-04,0,116,L4,紧凑型车,92,前置前驱,丰田
传祺M8 2021款 领秀系列 390T 尊享版,3.8,2022-05,福州,13.90,20.93,自动,国VI,2L,2023-11-16,2024-05,2024-05,0,252,L4,,95,前置前驱,广汽传祺
smart fortwo 2019款 0.9T 66千瓦硬顶风擎版 国VI,3.36,2019-09,福州,9.28,14.52,自动,国VI,0.9L,2023-11-19,2023-9,2024-2,2,90,L3,微型车,95,后置后驱,smart
秦 2019款 1.5L 自动豪华型,2.09,2020-09,福州,5.46,8.13,自动,国VI,1.5L,2023-11-28,2026-9,2023-9,0,109,L4,紧凑型车,92,前置前驱,比亚迪
Levante 2020款 3.0T 标准版,7,2021-03,福州,56.80,97.67,自动,国VI,3L,2023-10-27,2025-03,2024-03,1,350,V6,中大型SUV,95,前置四驱,玛莎拉蒂
卡罗拉 2021款 1.2T S-CVT先锋PLUS版,3,2021-08,福州,8.38,13.33,自动,国VI,1.2L,2023-11-20,2025-08,2024-08,0,116,L4,紧凑型车,92,前置前驱,丰田
探岳 2020款 330TSI 两驱豪华智联版,3,2020-01,福州,14.58,23.98,自动,国VI,2L,2023-11-23,2024-01,2024-01,0,186,L4,中型SUV,95,前置前驱,大众
奥迪Q5 2017款 40 TFSI 技术型,12,2017-05,福州,13.58,46.41,自动,国V,2L,2023-12-08,2024-05,2024-05,0,230,L4,中型SUV,95,前置四驱,奥迪
奥迪A7 2020款 45 TFSI 臻选型,6,2020-12,福州,42.50,66.52,自动,国VI,2L,2023-12-08,2024-12,2023-12,0,245,L4,中大型车,95,前置前驱,奥迪
凯迪拉克XT6 2021款 2.0T 六座四驱风尚型,9,2021-01,福州,25.30,44.80,自动,国VI,2L,2023-11-22,2025-01,2024-01,0,237,L4,中大型SUV,95,前置四驱,凯迪拉克
奥迪Q7 2016款 40 TFSI S line运动型,8.5,2015-11,福州,25.80,85.62,自动,国V,2L,2023-11-27,2023-11,2023-11,0,252,L4,中大型SUV,95,前置四驱,奥迪
奥迪A6L 2016款 TFSI 技术型,6.8,2016-04,福州,16.20,45.08,自动,国V,1.8L,2023-06-02,2024-4,2024-4,0,190,L4,中大型车,95,前置前驱,奥迪
宝马5系 2020款 530Li 尊享型 M运动套装,4.4,2020-09,福州,33.80,55.02,自动,国VI,2L,2023-11-25,2024-09,2024-09,1,252,L4,中大型车,95,前置后驱,宝马
朗逸 2019款 朗逸启航 1.5L 自动风尚版 国VI,3,2021-01,福州,8.30,12.26,自动,国VI,1.5L,2023-11-07,2025-01,2024-01,1,112,L4,紧凑型车,92,前置前驱,大众
奥迪A4L 2019款 40 TFSI 时尚型 国V,3.9,2019-03,福州,16.80,36.45,自动,国V,2L,2023-12-05,2025-03,2024-03,0,190,L4,中型车,95,前置前驱,奥迪
宝马5系(进口) 2021款 525i M运动套装,2.9,2021-08,福州,30.50,46.01,自动,国VI,2L,2023-11-15,2025-08,2024-08,0,184,L4,中大型车,95,前置后驱,宝马
名图 2021款 1.8L CVT LUX尊贵版,3.8,2021-01,福州,8.98,16.37,自动,国VI,1.8L,2023-09-13,2025-01,2024-01,0,143,L4,中型车,92,前置前驱,现代
宝马X5(进口) 2021款 xDrive40i M运动套装,4,2020-06,福州,52.80,82.48,自动,国VI,3L,2023-12-02,2024-06,2024-06,1,340,L6,中大型SUV,95,前置四驱,宝马
宝马3系 2022款 改款 330i M运动曜夜套装,1.9,2022-02,福州,30.80,41.45,自动,国VI,2L,2023-08-25,2024-02,2024-02,0,258,L4,中型车,95,前置后驱,宝马
奥迪A4L 2018款 30周年年型 40 TFSI 时尚型,5.6,2018-05,福州,15.80,37.22,自动,国V,2L,2023-12-03,2024-05,2024-05,1,190,L4,中型车,95,前置前驱,奥迪
红旗HS5 2019款 2.0T 智联旗领四驱版,1.6,2022-04,福州,12.50,27.12,自动,国VI,2L,2023-12-08,2024-4,2024-4,0,224,L4,中型SUV,95,前置四驱,红旗
雷克萨斯RX 2020款 改款 300 四驱典雅版,2.1,2022-01,福州,38.80,51.99,自动,国VI,2L,2023-12-01,2024-01,2024-01,2,231,L4,中大型SUV,95,前置四驱,雷克萨斯
传祺M8 2021款 领秀系列 390T 尊贵版,3,2022-04,福州,16.88,23.86,自动,国VI,2L,2023-11-02,2024-04,2024-04,0,252,L4,,95,前置前驱,广汽传祺
宝马5系 2020款 530Li 领先型 豪华套装,9,2020-04,福州,32.00,50.68,自动,国VI,2L,2023-11-17,2024-04,2024-04,0,252,L4,中大型车,95,前置后驱,宝马
沃尔沃S90 2019款 T5 智逸版,6.2,2018-11,福州,17.80,43.73,自动,国V,2L,2023-09-22,2024-11,2023-11,0,254,L4,中大型车,95,前置前驱,沃尔沃
荣威i6 MAX 2020款 300TGI 自动爽酷智驾版,3.9,2021-03,福州,6.98,12.90,自动,国VI,1.5L,2023-11-20,2025-03,2024-03,0,173,L4,紧凑型车,92,前置前驱,荣威
宝马3系 2020款 改款 325Li M运动曜夜套装,8.8,2020-05,福州,22.90,39.50,自动,国VI,2L,2023-11-07,2024-05,2024-05,1,184,L4,中型车,95,前置后驱,宝马
朗逸 2019款 朗逸启航 1.5L 自动风尚版 国VI,4,2022-06,福州,8.30,12.26,自动,国VI,1.5L,2023-11-07,2024-06,2024-06,1,112,L4,紧凑型车,92,前置前驱,大众
柯迪亚克 2020款 TSI330 5座两驱舒适版,2.8,2021-10,福州,12.98,20.40,自动,国VI,2L,2023-11-25,2025-10,2024-10,0,186,L4,中型SUV,95,前置前驱,斯柯达
领裕 2021款 EcoBoost 225 铂领型 6座,2.4,2021-10,福州,13.68,20.60,自动,国VI,2L,2023-11-27,2025-10,2024-10,0,224,L4,中大型SUV,92,前置前驱,福特
奥迪Q5L 2018款 45 TFSI 尊享时尚型 国V,4.1,2018-12,福州,22.60,48.33,自动,国V,2L,2023-05-31,2024-12,2023-12,0,252,L4,中型SUV,95,前置四驱,奥迪
昂科威 2021款 昂科威Plus 652T 五座豪华型,1.9,2022-09,福州,17.98,27.45,自动,国VI,2L,2023-10-24,2024-09,2024-09,0,237,L4,中型SUV,95,前置前驱,别克
宝马X5(进口) 2017款 xDrive28i,10,2018-06,福州,26.00,82.28,自动,欧VI,2L,2023-10-30,2024-06,2024-06,0,245,L4,中大型SUV,95,前置四驱,宝马
哈弗H6 2021款 第三代 1.5T 自动两驱Max,0.5,2022-12,福州,10.50,13.99,自动,国VI,1.5L,2023-12-06,2024-12,2023-12,0,169,L4,紧凑型SUV,92,前置前驱,哈弗
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,11,2018-10,福州,15.30,33.32,自动,国V,2L,2023-12-03,2024-10,2024-10,1,190,L4,中型车,95,前置前驱,奥迪
奥迪RS 4 2022款 RS4 Avant 黑曜版,0.69,2023-03,福州,69.80,89.96,自动,国VI,2.9L,2023-11-12,2025-03,2024-03,0,450,V6,中型车,95,前置四驱,奥迪
Panamera 2022款 Panamera 行政加长版 2.9T,2.3,2022-01,福州,116.00,123.53,自动,国VI,2.9L,2023-12-05,2024-01,2024-01,1,330,V6,大型车,95,前置后驱,保时捷
奥迪A4L 2019款 40 TFSI 进取型 国VI,5.6,2019-07,福州,18.30,32.65,自动,国VI,2L,2023-10-10,2025-07,2024-07,0,190,L4,中型车,95,前置前驱,奥迪
探险者 2020款 EcoBoost 285 四驱铂金版 6座,1.7,2021-09,福州,26.98,43.40,自动,国VI,2.3L,2023-11-30,2025-09,2024-09,0,276,L4,中大型SUV,92,前置四驱,福特
宝马3系 2020款 320Li M运动套装,3.7,2020-11,福州,20.20,34.62,自动,国VI,2L,2023-10-16,2024-11,2023-11,0,156,L4,中型车,95,前置后驱,宝马
本田UR-V 2020款 370TURBO 两驱尊雅版,3,2021-05,福州,17.80,30.37,自动,国VI,2L,2023-11-04,2025-05,2024-05,1,272,L4,中型SUV,92,前置前驱,本田
迈腾 2020款 330TSI DSG 豪华型,11,2021-02,福州,14.98,25.39,自动,国VI,2L,2023-11-26,2025-02,2024-02,0,186,L4,中型车,95,前置前驱,大众
宝马5系 2021款 530Li 尊享型 M运动套装,7,2021-05,福州,36.00,55.02,自动,国VI,2L,2023-09-13,2025-05,2024-05,1,252,L4,中大型车,95,前置后驱,宝马
宝骏Valli 2021款 1.5T 那曲繁星 CVT旗舰型,3.2,2021-08,福州,7.68,11.48,自动,国VI,1.5L,2023-08-13,2023-08,2023-08,1,147,L4,紧凑型车,92,前置前驱,宝骏
宝马5系 2021款 530Li 尊享型 M运动套装,7,2021-09,福州,36.50,55.02,自动,国VI,2L,2023-11-30,2025-09,2024-09,0,252,L4,中大型车,95,前置后驱,宝马
本田XR-V 2022款 220TURBO CVT黑曜石版,2,2022-05,福州,9.98,17.35,自动,国VI,1.5L,2023-10-18,2024-05,2024-05,0,177,L4,小型SUV,92,前置前驱,本田
奥迪Q5 2016款 40 TFSI 技术型,13,2016-01,福州,9.80,46.41,自动,国V,2L,2023-11-26,2024-01,2024-01,0,224,L4,中型SUV,95,前置四驱,奥迪
雷克萨斯ES 2021款 200 卓越版,2.5,2021-01,福州,20.00,32.01,自动,国VI,2L,2023-10-30,2025-01,2024-01,0,173,L4,中大型车,92,前置前驱,雷克萨斯
宝马3系 2018款 320Li 领先型M运动套装,9.9,2018-09,福州,16.98,37.97,自动,国V,2L,2023-12-05,2024-09,2024-09,0,184,L4,中型车,95,前置后驱,宝马
英菲尼迪Q50L 2018款 2.0T 舒适版 国VI,10,2018-08,福州,11.80,28.74,自动,国VI,2L,2023-11-12,2024-08,2024-08,1,211,L4,中型车,95,前置后驱,英菲尼迪
保时捷911 2016款 Carrera 4 Cabriolet 3.0T,3,2019-01,福州,73.80,153.16,自动,欧V,3L,2023-11-22,2025-01,2024-01,1,370,H6,跑车,95,后置四驱,保时捷
昂科威 2021款 532T 两驱精英型,4,2021-12,福州,11.98,21.70,自动,国VI,1.5L,2023-09-20,2023-12,2023-12,0,169,L4,中型SUV,92,前置前驱,别克
蔚揽 2021款 2.0T 畅行版,1.05,2022-08,福州,20.68,31.89,自动,国VI,2L,2023-12-04,2024-8,2023-8,0,190,L4,中型车,95,前置前驱,大众
凯迪拉克CT5 2020款 28T 技术型,9,2020-07,福州,16.58,30.36,自动,国VI,2L,2023-10-05,2024-07,2024-07,0,241,L4,中型车,95,前置后驱,凯迪拉克
捷豹XEL 2020款 2.0T 200PS R-DYNAMIC S进取运动版,2,2021-01,福州,16.30,34.71,自动,国VI,2L,2023-12-01,2025-01,2024-01,1,200,L4,中型车,95,前置后驱,捷豹
Panamera 2014款 Panamera 3.0T,10,2016-09,福州,42.00,124.29,自动,欧V,3L,2023-11-09,2024-09,2024-09,5,320,V6,大型车,95,前置后驱,保时捷
本田CR-V 2021款 240TURBO CVT两驱舒适版,2.2,2021-05,福州,12.88,19.52,自动,国VI,1.5L,2023-11-25,2025-5,2024-5,0,193,L4,紧凑型SUV,92,前置前驱,本田
雅阁 2018款 260TURBO 豪华版 国VI,2.96,2020-03,福州,13.88,21.69,自动,国VI,1.5L,2023-12-06,2024-03,2024-03,0,194,L4,中型车,92,前置前驱,本田
奥迪S3 2017款 S3  2.0T Limousine,6.5,2016-09,福州,14.80,43.40,自动,欧V,2L,2023-10-08,2023-09,2023-09,0,286,L4,紧凑型车,95,前置四驱,奥迪
奥迪A4L 2018款 30周年年型 40 TFSI 运动型,4.6,2018-06,福州,16.80,39.84,自动,国V,2L,2023-10-05,2024-6,2024-6,0,190,L4,中型车,95,前置前驱,奥迪
博越 2020款 1.8TD DCT智慧PRO,2.8,2021-02,福州,5.90,13.76,自动,国VI,1.8L,2023-12-02,2025-02,2024-02,0,184,L4,紧凑型SUV,92,前置前驱,吉利汽车
索纳塔 2015款 经典 2.4L 自动豪华版 国IV,10.3,2016-03,福州,5.20,23.22,自动,国IV+OBD,2.4L,2023-12-01,2024-03,2024-03,0,180,L4,中型车,92,前置前驱,现代
奥迪Q2L 2018款 35 TFSI 上市专享版 国VI,6.3,2019-11,福州,11.20,23.75,自动,国VI,1.4L,2023-10-10,2023-11,2023-11,0,150,L4,小型SUV,95,前置前驱,奥迪
奥迪Q2L 2020款 35 TFSI 时尚动感型,2,2020-10,福州,12.50,25.88,自动,国VI,1.4L,2023-12-02,2024-10,2024-10,0,150,L4,小型SUV,95,前置前驱,奥迪
皓影 2021款 240TURBO CVT两驱智享版,2,2021-06,福州,14.00,21.69,自动,国VI,1.5L,2023-11-25,2025-6,2024-6,0,193,L4,紧凑型SUV,92,前置前驱,本田
宝马7系 2019款 730Li M运动套装,6.5,2019-11,福州,39.50,89.88,自动,国VI,2L,2023-12-08,2023-11,2023-11,0,265,L4,大型车,95,前置后驱,宝马
长安UNI-T 2022款 1.5T 旗舰型,2.3,2022-04,福州,6.90,14.53,自动,国VI,1.5L,2023-09-13,2024-04,2024-04,0,188,L4,紧凑型SUV,92,前置前驱,长安
雅阁 2018款 260TURBO 精英版 国VI,6.99,2020-08,福州,13.98,20.60,自动,国VI,1.5L,2023-12-02,2024-8,2024-8,0,194,L4,中型车,92,前置前驱,本田
宝马X5(进口) 2019款 xDrive30i M运动套装,3.6,2020-01,福州,47.88,75.97,自动,国VI,2L,2023-09-13,2024-1,2024-1,0,265,L4,中大型SUV,95,前置四驱,宝马
奥迪Q2L 2018款 35 TFSI 时尚致雅型 国V,4.5,2020-04,福州,12.30,25.68,自动,国V,1.4L,2023-11-14,2024-04,2024-04,0,150,L4,小型SUV,95,前置前驱,奥迪
凯迪拉克CT5 2021款 28T 豪华型,3.7,2021-01,福州,18.50,32.53,自动,国VI,2L,2023-11-30,2025-01,2024-01,0,237,L4,中型车,95,前置后驱,凯迪拉克
宝马2系 2019款 225i 敞篷轿跑车 运动设计套装,3.7,2021-07,福州,21.80,33.63,自动,国VI,2L,2023-11-17,2025-07,2024-07,0,184,L4,紧凑型车,95,前置后驱,宝马
宝来 2020款 1.5L 自动舒适型,3.3,2020-03,福州,7.80,14.65,自动,国VI,1.5L,2023-09-19,2024-03,2024-03,0,113,L4,紧凑型车,92,前置前驱,大众
凯迪拉克CT5 2022款 28T 豪华型（标准版）,3,2023-02,福州,18.98,31.99,自动,国VI,2L,2023-12-06,2025-02,2024-02,1,237,L4,中型车,95,前置后驱,凯迪拉克
奥迪A4L 2012款 2.0 TFSI 自动舒适型,9,2012-07,福州,5.28,35.81,自动,国IV+OBD,2L,2023-10-13,2024-7,2024-7,0,180,L4,中型车,95,前置前驱,奥迪
奥迪A4(进口) 2020款 Avant 先锋派 40 TFSI 时尚动感型,6.8,2020-10,福州,19.98,37.10,自动,国VI,2L,2023-11-30,2024-10,2023-10,0,190,L4,中型车,95,前置前驱,奥迪
伊兰特 2021款 1.5L CVT GLX精英版,5.5,2021-02,福州,7.30,12.24,自动,国VI,1.5L,2023-10-24,2025-02,2024-02,0,115,L4,紧凑型车,92,前置前驱,现代
奥迪A6L 2017款 45 TFSI quattro 运动型,7,2017-11,福州,20.80,57.58,自动,国V,3L,2023-11-22,2023-11,2023-11,2,272,V6,中大型车,95,前置四驱,奥迪
宝马5系 2022款 530Li 尊享型 M运动套装,2.5,2022-08,福州,40.68,54.70,自动,国VI,2L,2023-11-29,2024-08,2024-08,0,252,L4,中大型车,95,前置后驱,宝马
沃尔沃S90 2019款 T4 智逸版,4,2019-06,青岛,17.88,40.48,自动,国V,2L,2023-12-09,2025-06,2024-06,0,190,L4,中大型车,95,前置前驱,沃尔沃
奥迪A5 2017款 Sportback 45 TFSI 运动型,12,2018-08,福州,18.00,50.56,自动,国V,2L,2023-09-11,2024-08,2024-08,0,252,L4,中型车,95,前置前驱,奥迪
奥迪RS 5 2014款 RS 5 Coupe 特别版,5,2015-12,福州,28.40,119.18,自动,国IV(国V),4.2L,2023-11-13,2023-12,2023-12,1,450,V8,中型车,95,前置四驱,奥迪
奥迪Q5 2012款 2.0TFSI 舒适型,27,2012-08,福州,7.00,52.31,自动,国IV(国V),2L,2023-12-01,2024-08,2024-08,0,211,L4,中型SUV,95,前置四驱,奥迪
探岳 2020款 330TSI 两驱豪华智联版,4.8,2021-09,福州,13.98,23.98,自动,国VI,2L,2023-10-13,2025-09,2024-09,0,186,L4,中型SUV,95,前置前驱,大众
宝马3系 2021款 320Li M运动套装,2.7,2021-01,福州,23.80,34.62,自动,国VI,2L,2023-12-08,2025-1,2024-1,0,156,L4,中型车,95,前置后驱,宝马
奥迪A4L 2018款 30周年年型 40 TFSI 进取型,7.3,2018-04,福州,15.70,33.32,自动,国V,2L,2023-09-16,2024-04,2024-04,0,190,L4,中型车,95,前置前驱,奥迪
指南者 2017款 200T 自动家享版,9.1,2017-04,福州,6.50,19.52,自动,国V,1.4L,2023-10-07,2024-04,2024-04,0,165,L4,紧凑型SUV,92,前置前驱,Jeep
奥迪Q3 2016款 30 TFSI 风尚型,10,2016-08,福州,9.50,30.81,自动,国V,1.4L,2023-12-08,2024-08,2024-08,0,150,L4,紧凑型SUV,95,前置前驱,奥迪
沃尔沃S80L 2011款 2.0T 智尊版,11,2011-03,福州,4.98,47.60,自动,欧V,2L,2023-11-29,2024-3,2024-3,0,203,L4,中大型车,95,前置前驱,沃尔沃
宝马5系 2022款 530Li 领先型 M运动套装,4,2021-10,福州,30.80,50.36,自动,国VI,2L,2023-12-05,2023-12,2023-12,2,252,L4,中大型车,95,前置后驱,宝马
奥迪A4L 2017款 Plus 40 TFSI 时尚型,12.1,2017-11,福州,14.98,37.52,自动,国V,2L,2023-11-17,2023-11,2023-11,2,190,L4,中型车,95,前置前驱,奥迪
红旗H7 2019款 1.8T 舒适版,8,2020-01,福州,10.00,27.44,自动,国VI,1.8L,2023-12-02,2024-01,2024-01,0,188,L4,中大型车,95,前置后驱,红旗
古思特 2021款 6.7T 长轴距版,0.01,未上牌,深圳,540.00,593.75,自动,国VI,6.7L,2023-11-22,已过期,已过期,0,571,V12,大型车,95,前置四驱,劳斯莱斯
奥迪A4L 2017款 40 TFSI 时尚型,6.5,2017-01,福州,13.50,36.88,自动,国V,2L,2023-09-15,2024-01,2024-01,1,190,L4,中型车,95,前置前驱,奥迪
揽胜运动版 2018款 3.0 SC V6 HSE DYNAMIC,9,2018-06,福州,56.50,111.59,自动,欧V,3L,2023-11-10,2024-06,2024-06,2,340,V6,中大型SUV,95,前置四驱,路虎
